run_dir,alpha,c_upd,candidate_type,stageB_classification,stageB_in_domain_bracket_lo,stageB_in_domain_bracket_hi_or_gateoff,seed,eval_return_end_mean,I_R_full,learned_R_full_0p5,eval_dbar_post,eval_occupied_post_mean,eval_CSR_mean,mean_update_fraction,final_executed_updates_mean,final_energy,final_VarTD,wall_seconds
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed31,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.027781,1.3035242507727245,1,0.477791,0.4,0.0,0.11859,37.0,1.0,2.997051,22.27
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed32,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-22.430399,1.9484224966814063,1,0.454536,0.49,0.02,0.125,39.0,0.143829,3.238042,20.72
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed33,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-22.903732,1.7573275541875668,1,0.494627,0.38,0.0,0.121795,38.0,0.589601,3.303513,22.42
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed34,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-23.929184,1.3433300281959453,1,0.495136,0.33,0.0,0.11859,37.0,1.0,3.10735,22.13
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed35,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.26458,1.6116452801669165,1,0.47393,0.37,0.0,0.11859,37.0,0.924036,3.069382,20.66
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed36,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.042839,1.2974450049900046,1,0.494689,0.42,0.01,0.121795,38.0,0.448856,3.175029,22.15
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed37,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.568329,1.0852931344652634,1,0.492633,0.47,0.02,0.121795,38.0,0.484331,3.191814,22.47
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed38,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.328176,1.9896921700541654,1,0.456302,0.46,0.0,0.11859,37.0,0.325992,3.045092,20.65
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed39,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-24.054548,1.2927178241645385,1,0.508823,0.35,0.0,0.121795,38.0,0.765268,3.34264,22.35
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed40,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.430063,1.544836153466035,1,0.49475,0.36,0.0,0.121795,38.0,0.151748,3.059928,20.96
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed41,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.542646,1.4993839202374537,1,0.483811,0.38,0.0,0.125,39.0,0.33092,3.413238,22.25
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed42,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-22.760962,1.814966943243149,1,0.456243,0.52,0.0,0.121795,38.0,0.149195,3.073336,22.22
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed43,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.28853,1.6019761384152789,1,0.503196,0.4,0.01,0.121795,38.0,0.31883,3.096578,20.73
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed44,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-23.79747,1.3965058668880148,1,0.482558,0.39,0.0,0.11859,37.0,0.921435,3.16209,22.34
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed45,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.59716,1.4773754194671531,1,0.497608,0.35,0.0,0.125,39.0,0.825153,3.390731,22.56
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed46,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.941948,0.9344549268617242,1,0.528219,0.37,0.01,0.115385,36.0,0.722943,2.726774,20.59
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed47,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.253506,1.6161160975263154,1,0.466175,0.49,0.01,0.121795,38.0,0.301999,3.20479,22.24
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed48,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-24.587021,1.0777467629570543,1,0.511561,0.32,0.0,0.125,39.0,0.156784,3.207693,22.38
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed49,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-22.926987,1.7479389992216252,1,0.45307,0.51,0.02,0.121795,38.0,0.482369,3.165199,20.47
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed50,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.864836,1.3693087310533276,1,0.479623,0.38,0.0,0.115385,36.0,0.772734,2.838752,22.97
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed51,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.030098,1.3025888269130785,1,0.486791,0.41,0.01,0.115385,36.0,1.0,2.846575,20.56
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed52,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-21.767002,2.2162504562058545,1,0.455187,0.39,0.0,0.11859,37.0,0.453579,3.091039,22.35
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed53,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.426121,1.5464276255656164,1,0.507604,0.36,0.0,0.125,39.0,0.309716,3.488727,23.2
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed54,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-24.156715,1.2514707592234342,1,0.51674,0.37,0.0,0.115385,36.0,1.0,2.83759,19.94
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed55,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.435791,1.5425236338855193,1,0.478022,0.47,0.0,0.121795,38.0,0.727315,3.24475,23.14
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed56,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.279118,1.6057759698209746,1,0.493496,0.39,0.0,0.11859,37.0,0.15187,2.796902,22.36
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed57,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.439508,1.5410229992345443,1,0.475456,0.52,0.01,0.125,39.0,1.0,3.369325,20.49
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed58,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.241003,1.2174418398095737,1,0.489103,0.43,0.0,0.11859,37.0,1.0,2.880616,22.31
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed59,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-23.865437,1.369066094135051,1,0.527976,0.21,0.0,0.11859,37.0,0.602843,2.885069,22.18
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed60,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.590357,1.4801219401910097,1,0.495547,0.38,0.0,0.11859,37.0,0.794242,3.076671,20.58
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed61,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.159414,1.6541031073674426,1,0.482533,0.4,0.01,0.11859,37.0,0.567992,3.026926,22.69
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed30,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-23.347416,1.5782025650880616,1,0.457704,0.48,0.0,0.160256,50.0,0.28592,4.897715,20.41
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed31,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-23.829845,1.3834353673385693,1,0.517143,0.39,0.0,0.163462,51.0,0.266363,4.871963,22.43
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed32,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-22.350134,1.9808272425141882,1,0.447001,0.51,0.01,0.163462,51.0,0.39629,5.203479,22.66
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed33,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.187578,1.6427326811339118,1,0.486693,0.32,0.0,0.160256,50.0,0.952359,4.991713,20.22
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed34,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-23.407715,1.553858532583596,1,0.501477,0.37,0.0,0.166667,52.0,0.750978,5.142849,22.57
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed35,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-22.97237,1.7296168839767594,1,0.466514,0.43,0.01,0.153846,48.0,0.564282,4.82166,22.4
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed36,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-22.945259,1.740562190950815,1,0.459447,0.52,0.02,0.166667,52.0,1.0,5.186373,20.53
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed37,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-22.856388,1.7764413682622855,1,0.476378,0.5,0.01,0.160256,50.0,1.0,5.054498,22.36
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed38,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.195864,2.0431094344985303,1,0.436425,0.57,0.02,0.166667,52.0,0.888988,5.021717,20.62
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed39,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.676748,1.4452439934241774,1,0.480559,0.45,0.02,0.169872,53.0,0.866708,5.260132,22.38
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed40,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.763662,1.4101549000545843,1,0.479887,0.36,0.01,0.163462,51.0,0.397026,5.02498,22.47
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed41,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.391655,1.5603423078041088,1,0.470068,0.4,0.01,0.160256,50.0,0.899153,5.309932,20.35
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed42,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-22.651995,1.85895931774213,1,0.475494,0.48,0.01,0.166667,52.0,0.4235,5.231273,22.3
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed43,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.845688,1.3770391997907119,1,0.48419,0.44,0.0,0.163462,51.0,0.668659,4.954491,22.99
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed44,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-22.817291,1.7922256870540902,1,0.50472,0.45,0.01,0.169872,53.0,0.670148,5.32009,20.55
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed45,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-24.294201,1.195964637183119,1,0.495973,0.46,0.01,0.169872,53.0,0.458903,4.873245,22.43
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed46,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.529375,1.1010197210119534,1,0.547935,0.3,0.0,0.163462,51.0,0.830218,5.239268,22.5
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed47,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.434101,1.5432059240550502,1,0.572444,0.32,0.0,0.166667,52.0,0.658515,5.12759,20.01
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed48,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-23.803432,1.3940988763609476,1,0.490605,0.51,0.01,0.166667,52.0,0.820043,5.111314,22.77
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed49,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-21.896538,2.163953924016293,1,0.48767,0.31,0.0,0.169872,53.0,0.402705,5.13471,19.88
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed50,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.10269,1.677003833744055,1,0.488937,0.36,0.0,0.169872,53.0,0.538967,5.382279,22.59
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed51,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-23.299677,1.5974758493503323,1,0.524586,0.28,0.0,0.163462,51.0,0.208915,5.203858,23.08
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed52,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.67104,1.8512704323701075,1,0.48015,0.28,0.0,0.160256,50.0,0.3835,5.189982,19.65
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed53,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.586567,1.4816520465475327,1,0.50904,0.35,0.0,0.166667,52.0,0.662022,5.615219,22.98
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed54,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-22.714722,1.833635048236706,1,0.482318,0.42,0.01,0.169872,53.0,0.467307,5.334428,23.17
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed55,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.081934,1.685383487447477,1,0.509123,0.41,0.01,0.163462,51.0,0.548288,5.121313,20.38
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed56,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.613077,1.4709493764917536,1,0.491396,0.47,0.0,0.169872,53.0,0.848714,5.263803,22.29
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed57,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-22.298775,2.001562000394035,1,0.46284,0.43,0.0,0.160256,50.0,0.198941,4.944,20.43
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed58,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-23.856796,1.3725546558835227,1,0.500933,0.29,0.01,0.160256,50.0,0.627578,5.117582,22.42
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed59,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-23.236313,1.6230572897658107,1,0.505877,0.39,0.0,0.153846,48.0,0.485009,4.727635,22.7
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed60,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-22.988291,1.7231892261133859,1,0.472862,0.45,0.01,0.157051,49.0,0.472006,5.088783,20.32
runs/stageC_subset_refine_full_32seed/a1p0_c0p9_seed61,1.0,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.008358,1.7150877368636948,1,0.463216,0.4,0.02,0.163462,51.0,0.270093,5.18515,22.33
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed30,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.435642,1.9463057822678853,1,0.496228,0.33,0.0,0.144231,45.0,1.0,4.42518,22.49
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed31,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.126225,1.2637802428145561,1,0.480605,0.35,0.0,0.150641,47.0,0.230089,4.552145,20.1
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed32,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-21.920898,2.1541192562471956,1,0.463787,0.48,0.0,0.147436,46.0,1.0,4.550163,22.5
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed33,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.34383,1.5796503121578467,1,0.494224,0.47,0.01,0.157051,49.0,0.648462,4.81513,20.35
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed34,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.581486,1.079981364192766,1,0.504271,0.39,0.0,0.150641,47.0,0.401351,4.751119,22.43
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed35,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-21.837873,2.187638274782881,1,0.492833,0.45,0.0,0.147436,46.0,0.907492,4.537596,22.53
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed36,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.223688,1.2244322861323123,1,0.504654,0.43,0.01,0.141026,44.0,0.73115,4.205427,20.37
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed37,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-23.98385,1.321260161682585,1,0.47989,0.42,0.0,0.144231,45.0,0.37693,4.262263,22.34
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed38,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.078482,2.0904991295753828,1,0.47101,0.43,0.0,0.147436,46.0,0.772964,4.505427,22.38
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed39,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.801369,1.3949317548341678,1,0.493868,0.39,0.0,0.137821,43.0,0.948015,4.125741,20.37
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed40,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.151009,1.6574963907253775,1,0.46983,0.46,0.01,0.147436,46.0,0.898977,4.354633,22.3
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed41,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-22.85601,1.776593975175943,1,0.459916,0.46,0.0,0.141026,44.0,0.766601,4.259406,20.1
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed42,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.693838,1.438344384550045,1,0.47489,0.41,0.0,0.153846,48.0,0.231692,4.615942,22.73
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed43,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.496298,1.5180956272063422,1,0.515352,0.35,0.0,0.147436,46.0,0.554656,4.35937,22.75
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed44,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-23.112465,1.6730574512546077,1,0.485351,0.36,0.01,0.150641,47.0,0.562489,4.592764,20.39
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed45,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-22.404087,1.9590452297824115,1,0.469555,0.43,0.01,0.150641,47.0,0.396826,4.630505,22.33
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed46,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.813461,0.9863279546797844,1,0.506611,0.42,0.01,0.144231,45.0,0.408483,4.353878,19.82
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed47,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-22.476698,1.9297305720902163,1,0.500979,0.49,0.0,0.157051,49.0,0.230681,4.661057,22.62
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed48,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-23.70405,1.4342215755493057,1,0.486129,0.42,0.0,0.141026,44.0,0.220485,3.838237,22.89
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed49,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-22.102959,2.0806172263330116,1,0.460229,0.34,0.0,0.150641,47.0,1.0,4.630232,20.25
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed50,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.165972,1.6514554985320682,1,0.47629,0.4,0.0,0.144231,45.0,1.0,4.35422,22.63
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed51,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-23.854883,1.3733269760576716,1,0.510561,0.39,0.0,0.137821,43.0,1.0,4.200686,23.14
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed52,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.310698,1.9967484230618946,1,0.480159,0.42,0.0,0.144231,45.0,0.873748,4.365599,19.64
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed53,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-24.148651,1.254726373381479,1,0.533594,0.32,0.0,0.150641,47.0,1.0,4.621067,23.18
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed54,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.100746,1.6777886693000117,1,0.45479,0.44,0.01,0.147436,46.0,1.0,4.637625,20.19
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed55,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.728458,1.4243675291245057,1,0.497693,0.34,0.0,0.147436,46.0,0.391197,4.364992,22.4
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed56,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.682486,1.4429274366237221,1,0.476835,0.37,0.0,0.150641,47.0,1.0,4.775867,22.35
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed57,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-22.85849,1.7755927446313065,1,0.516684,0.31,0.0,0.144231,45.0,0.887341,4.519156,20.42
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed58,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.233877,1.22031876273743,1,0.498493,0.38,0.0,0.153846,48.0,0.947764,4.730804,22.39
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed59,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-23.906067,1.352662869526742,1,0.518537,0.28,0.0,0.153846,48.0,0.220655,4.611443,23.06
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed60,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-22.895058,1.760829438761835,1,0.502761,0.43,0.0,0.141026,44.0,0.20823,3.986218,20.4
runs/stageC_subset_refine_full_32seed/a1p0_c0p95_seed61,1.0,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.277285,1.6065159922356202,1,0.465262,0.44,0.01,0.147436,46.0,0.562524,4.46819,22.65
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed30,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.518888,1.9126975411715703,1,0.487304,0.41,0.0,0.13141,41.0,0.352125,3.844895,20.36
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed31,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.069555,1.2866591682035022,1,0.514582,0.34,0.0,0.134615,42.0,0.705385,3.740615,22.76
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed32,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-23.128725,1.666492931635334,1,0.466462,0.43,0.01,0.144231,45.0,0.746512,4.141057,22.5
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed33,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-22.66622,1.85321637238025,1,0.502321,0.36,0.0,0.128205,40.0,1.0,3.523438,20.11
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed34,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.017824,1.3075441106650438,1,0.514803,0.3,0.0,0.141026,44.0,0.730424,4.136703,22.43
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed35,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.916914,1.3482836970599366,1,0.488425,0.42,0.0,0.134615,42.0,0.655916,3.801344,22.38
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed36,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-23.14049,1.6617431423782147,1,0.489655,0.35,0.0,0.128205,40.0,0.841493,3.487324,20.22
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed37,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.023251,1.3053531114046635,1,0.507764,0.37,0.01,0.134615,42.0,0.859712,3.656247,22.45
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed38,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.058681,2.0984932287747218,1,0.448538,0.46,0.01,0.144231,45.0,0.179222,4.07696,20.42
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed39,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.948515,1.3355256783336948,1,0.494828,0.42,0.01,0.128205,40.0,0.903142,3.566146,22.44
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed40,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-22.826851,1.7883661047933115,1,0.470893,0.45,0.0,0.13141,41.0,0.162907,3.426584,22.76
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed41,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.793131,1.3982576166191367,1,0.483583,0.35,0.0,0.144231,45.0,0.172984,4.276898,19.98
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed42,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.396708,1.5583023005694105,1,0.493009,0.43,0.0,0.137821,43.0,0.175907,3.934294,22.88
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed43,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.468828,1.5291858703761738,1,0.491453,0.43,0.01,0.137821,43.0,1.0,4.004,23.02
runs/stageC_subset_refine_full_32seed/a1p0_c1p0_seed44,1.0,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-24.265495,1.2075538807372936,1,0.490244,0.36,0.02,0.137821,43.0,0.700168,4.028124,20.26
